Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Evis,11/10/2021 13:04,0:21:23,,Modern Family: Season 3: Hit and Run (Episode 5),,Chrome PC (Cadmium),0:21:26,0:21:26,AL (Albania)
Evis,11/10/2021 11:13,0:00:01,,Modern Family: Season 3: Hit and Run (Episode 5),,Chrome PC (Cadmium),0:00:03,Not latest view,AL (Albania)
Evis,11/10/2021 10:52,0:21:11,,Modern Family: Season 3: Door to Door (Episode 4),,Chrome PC (Cadmium),0:21:14,0:21:14,AL (Albania)
Evis,11/10/2021 10:16,0:00:02,,Modern Family: Season 3: Door to Door (Episode 4),,Chrome PC (Cadmium),0:00:03,Not latest view,AL (Albania)
Evis,11/10/2021 10:04,0:12:10,,Modern Family: Season 3: Phil on Wire (Episode 3),,Chrome PC (Cadmium),0:21:11,0:21:11,AL (Albania)
Evis,11/8/2021 19:34,0:09:01,,Modern Family: Season 3: Phil on Wire (Episode 3),,Netflix Android STB L3 Android,0:09:01,Not latest view,AL (Albania)
Evis,11/8/2021 19:34,0:00:33,,Modern Family: Season 3: When Good Kids Go Bad (Episode 2),,Netflix Android STB L3 Android,0:21:09,0:21:09,AL (Albania)
Evis,11/8/2021 13:17,0:20:30,,Modern Family: Season 3: When Good Kids Go Bad (Episode 2),,Chrome PC (Cadmium),0:20:36,Not latest view,AL (Albania)
Evis,11/8/2021 9:07,0:00:03,,Modern Family: Season 3: When Good Kids Go Bad (Episode 2),,Chrome PC (Cadmium),0:00:06,Not latest view,AL (Albania)
Evis,11/8/2021 8:54,0:11:00,,Modern Family: Season 3: Dude Ranch (Episode 1),,Chrome PC (Cadmium),0:21:26,0:21:26,AL (Albania)
Evis,11/6/2021 15:43,0:10:21,,Modern Family: Season 3: Dude Ranch (Episode 1),,Chrome PC (Cadmium),0:10:26,Not latest view,AL (Albania)
Evis,11/6/2021 15:42,0:00:21,Autoplayed: user action: None; ,Dead to Me : Season 1 (Trailer),TRAILER,Chrome PC (Cadmium),0:00:21,0:00:21,AL (Albania)
Evis,11/6/2021 14:32,0:00:04,,Modern Family: Season 3: Dude Ranch (Episode 1),,Chrome PC (Cadmium),0:00:05,Not latest view,AL (Albania)
Evis,11/6/2021 13:48,0:21:26,,Modern Family: Season 2: The One That Got Away (Episode 24),,Chrome PC (Cadmium),0:21:28,0:21:28,AL (Albania)
Evis,11/6/2021 13:20,0:18:00,,Modern Family: Season 2: See You Next Fall (Episode 23),,Chrome PC (Cadmium),0:21:09,0:21:09,AL (Albania)
Evis,11/5/2021 18:43,0:03:07,,Modern Family: Season 2: See You Next Fall (Episode 23),,Netflix Android STB L3 Android,0:03:09,Not latest view,AL (Albania)
Evis,11/5/2021 18:00,0:00:05,,Modern Family: Season 2: See You Next Fall (Episode 23),,Netflix Android STB L3 Android,0:00:05,Not latest view,AL (Albania)
Evis,11/5/2021 17:39,0:21:34,,"Modern Family: Season 2: Good Cop, Bad Dog (Episode 22)",,Netflix Android STB L3 Android,0:21:34,0:21:34,AL (Albania)
Evis,11/5/2021 17:18,0:20:37,,Modern Family: Season 2: Mother's Day (Episode 21),,Netflix Android STB L3 Android,0:20:37,0:20:37,AL (Albania)
Evis,11/4/2021 17:56,0:20:45,,Modern Family: Season 2: Someone to Watch Over Lily (Episode 20),,Chrome PC (Cadmium),0:20:46,0:20:46,AL (Albania)
Evis,11/4/2021 17:12,0:19:48,,Modern Family: Season 2: The Musical Man (Episode 19),,Chrome PC (Cadmium),0:21:36,0:21:36,AL (Albania)
Evis,11/4/2021 16:57,0:00:36,Autoplayed: user action: None; ,Fuller House: Season 5 (Trailer 2),TRAILER,Chrome PC (Cadmium),0:00:36,0:00:36,AL (Albania)
Evis,11/4/2021 14:50,0:01:47,,Modern Family: Season 2: The Musical Man (Episode 19),,Netflix Android STB L3 Android,0:01:48,Not latest view,AL (Albania)
Evis,11/4/2021 14:36,0:13:48,,Modern Family: Season 2: Boys' Night (Episode 18),,Netflix Android STB L3 Android,0:21:36,0:21:36,AL (Albania)
Evis,11/4/2021 11:12,0:07:05,,Modern Family: Season 2: Boys' Night (Episode 18),,Chrome PC (Cadmium),0:07:49,Not latest view,AL (Albania)
Evis,11/4/2021 8:30,0:00:43,,Modern Family: Season 2: Boys' Night (Episode 18),,Chrome PC (Cadmium),0:00:44,Not latest view,AL (Albania)
Evis,11/4/2021 8:04,0:20:24,,Modern Family: Season 2: Two Monkeys and a Panda (Episode 17),,Chrome PC (Cadmium),0:21:30,0:21:30,AL (Albania)
Evis,11/4/2021 8:04,0:00:07,Autoplayed: user action: None; ,Part 1 Clip Genre Specific Moment: Inside Job,HOOK,Chrome PC (Cadmium),0:00:07,0:00:07,AL (Albania)
Evis,11/3/2021 12:32,0:00:01,,Modern Family: Season 2: Two Monkeys and a Panda (Episode 17),,Chrome PC (Cadmium),0:00:03,Not latest view,AL (Albania)
Evis,11/3/2021 12:05,0:21:32,,Modern Family: Season 2: Regrets Only (Episode 16),,Chrome PC (Cadmium),0:21:36,0:21:36,AL (Albania)
Evis,11/3/2021 10:35,0:00:02,,Modern Family: Season 2: Regrets Only (Episode 16),,Chrome PC (Cadmium),0:00:03,Not latest view,AL (Albania)
Evis,11/3/2021 10:23,0:11:36,,Modern Family: Season 2: Princess Party (Episode 15),,Chrome PC (Cadmium),0:21:12,0:21:12,AL (Albania)
Evis,11/1/2021 19:09,0:09:31,,Modern Family: Season 2: Princess Party (Episode 15),,Chrome PC (Cadmium),0:09:36,Not latest view,AL (Albania)
Evis,11/1/2021 15:01,0:00:03,,Modern Family: Season 2: Princess Party (Episode 15),,Chrome PC (Cadmium),0:00:05,Not latest view,AL (Albania)
Evis,11/1/2021 14:30,0:19:12,,Modern Family: Season 2: Bixby's Back (Episode 14),,Chrome PC (Cadmium),0:21:26,0:21:26,AL (Albania)
Evis,11/1/2021 14:07,0:21:07,,Modern Family: Season 2: Caught in the Act (Episode 13),,Chrome PC (Cadmium),0:21:09,0:21:09,AL (Albania)
Evis,11/1/2021 13:28,0:21:32,,"Modern Family: Season 2: Our Children, Ourselves (Episode 12)",,Chrome PC (Cadmium),0:21:34,0:21:34,AL (Albania)
Evis,11/1/2021 13:05,0:21:32,,Modern Family: Season 2: Slow Down Your Neighbors (Episode 11),,Chrome PC (Cadmium),0:21:39,0:21:39,AL (Albania)
Evis,11/1/2021 12:24,0:00:04,,Modern Family: Season 2: Slow Down Your Neighbors (Episode 11),,Chrome PC (Cadmium),0:00:07,Not latest view,AL (Albania)
Evis,11/1/2021 12:16,0:08:03,,Modern Family: Season 2: Dance Dance Revelation (Episode 10),,Chrome PC (Cadmium),0:21:08,0:21:08,AL (Albania)
Evis,10/29/2021 16:41,0:11:49,,Modern Family: Season 2: Dance Dance Revelation (Episode 10),,Apple iPhone 8 Plus (CDMA),0:12:50,Not latest view,FR (France)
Evis,10/29/2021 16:35,0:06:05,,Modern Family: Season 2: Mother Tucker (Episode 9),,Apple iPhone 8 Plus (CDMA),0:21:33,0:21:33,FR (France)
Evis,10/29/2021 15:37,0:15:27,,Modern Family: Season 2: Mother Tucker (Episode 9),,Apple iPhone 8 Plus (CDMA),0:15:28,Not latest view,FR (France)
Evis,10/29/2021 6:07,0:20:08,,Modern Family: Season 2: Manny Get Your Gun (Episode 8),,Apple iPhone 8 Plus (CDMA),0:20:22,0:20:22,FR (France)
Evis,10/29/2021 6:02,0:00:03,,Modern Family: Season 2: Manny Get Your Gun (Episode 8),,Apple iPhone 8 Plus (CDMA),0:00:05,Not latest view,FR (France)
Evis,10/29/2021 5:45,0:17:36,,Modern Family: Season 2: Chirp (Episode 7),,Apple iPhone 8 Plus (CDMA),0:21:33,0:21:33,FR (France)
Evis,10/27/2021 21:40,0:02:05,,Modern Family: Season 2: Chirp (Episode 7),,Apple iPhone 8 Plus (CDMA),0:03:57,Not latest view,FR (France)
Evis,10/27/2021 21:21,0:17:21,,Modern Family: Season 2: Halloween (Episode 6),,Apple iPhone 8 Plus (CDMA),0:21:43,0:21:43,FR (France)
Evis,10/25/2021 13:14,0:03:28,Autoplayed: user action: None; ,Modern Family: Season 2: Halloween (Episode 6),,Chrome PC (Cadmium),0:04:01,Not latest view,AL (Albania)
Evis,10/25/2021 12:52,0:21:32,,Modern Family: Season 2: Unplugged (Episode 5),,Chrome PC (Cadmium),0:21:34,0:21:34,AL (Albania)
Evis,10/25/2021 12:29,0:20:48,,Modern Family: Season 2: Strangers on a Treadmill (Episode 4),,Chrome PC (Cadmium),0:21:35,0:21:35,AL (Albania)
Evis,10/25/2021 12:29,0:00:05,Autoplayed: user action: None; ,Season 1 Teaser 2: The Chestnut Man,TEASER_TRAILER,Chrome PC (Cadmium),0:00:05,0:00:05,AL (Albania)
Evis,10/25/2021 11:24,0:42:15,,The Blacklist: Season 9: The Skinner (No. 45) (Episode 1),,Chrome PC (Cadmium),0:42:23,0:42:23,AL (Albania)
Evis,10/25/2021 11:24,0:00:06,Autoplayed: user action: None; ,Super Monsters: Season 3 (Trailer),TRAILER,Chrome PC (Cadmium),0:00:06,0:00:06,AL (Albania)
Evis,10/24/2021 11:24,0:00:12,,Super Monsters Save Halloween (Trailer),TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,0:00:12,0:00:12,AL (Albania)
Evis,10/24/2021 10:59,0:24:12,Autoplayed: user action: User_Interaction; ,Super Monsters Save Halloween,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,0:24:46,0:24:46,AL (Albania)
Evis,10/23/2021 19:00,0:00:03,Autoplayed: user action: None; ,Modern Family: Season 2: Strangers on a Treadmill (Episode 4),,Chrome PC (Cadmium),0:00:05,Not latest view,AL (Albania)
Evis,10/23/2021 18:54,0:05:24,,Modern Family: Season 2: Earthquake (Episode 3),,Chrome PC (Cadmium),0:21:24,0:21:24,AL (Albania)
Evis,10/23/2021 18:54,0:00:05,Autoplayed: user action: None; ,Modern Family: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:05,Not latest view,AL (Albania)
Evis,10/23/2021 18:38,0:15:58,,Modern Family: Season 2: Earthquake (Episode 3),,Chrome PC (Cadmium),0:16:00,Not latest view,AL (Albania)
Evis,10/23/2021 18:18,0:20:23,,Modern Family: Season 2: The Kiss (Episode 2),,Chrome PC (Cadmium),0:21:25,0:21:25,AL (Albania)
Evis,10/23/2021 18:14,0:04:15,,Modern Family: Season 2: The Old Wagon (Episode 1),,Chrome PC (Cadmium),0:21:34,0:21:34,AL (Albania)
Evis,10/23/2021 18:13,0:00:18,Autoplayed: user action: None; ,The Office (U.S.): Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:00,0:00:00,AL (Albania)
Evis,10/23/2021 12:17,0:17:17,,Modern Family: Season 2: The Old Wagon (Episode 1),,Chrome PC (Cadmium),0:17:19,Not latest view,AL (Albania)
Evis,10/23/2021 11:56,0:20:49,,Modern Family: Season 1: Family Portrait (Episode 24),,Chrome PC (Cadmium),0:21:24,0:21:24,AL (Albania)
Evis,10/23/2021 11:56,0:00:08,,The Blacklist: Season 9: The Skinner (No. 45) (Episode 1),,Chrome PC (Cadmium),0:00:08,Not latest view,AL (Albania)
Evis,10/23/2021 11:55,0:00:08,Autoplayed: user action: None; ,The Blacklist: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:08,0:00:08,AL (Albania)
Evis,10/21/2021 12:08,0:00:01,,Modern Family: Season 1: Family Portrait (Episode 24),,Chrome PC (Cadmium),0:00:03,Not latest view,AL (Albania)
Evis,10/21/2021 11:43,0:21:24,,Modern Family: Season 1: Hawaii (Episode 23),,Chrome PC (Cadmium),0:21:25,0:21:25,AL (Albania)
Evis,10/21/2021 11:23,0:20:32,,Modern Family: Season 1: Airport 2010 (Episode 22),,Chrome PC (Cadmium),0:20:35,0:20:35,AL (Albania)
Evis,10/21/2021 10:44,0:00:01,,Modern Family: Season 1: Airport 2010 (Episode 22),,Chrome PC (Cadmium),0:00:03,Not latest view,AL (Albania)
Evis,10/21/2021 10:22,0:21:32,,Modern Family: Season 1: Travels with Scout (Episode 21),,Chrome PC (Cadmium),0:21:34,0:21:34,AL (Albania)
Evis,10/21/2021 9:45,0:21:19,,Modern Family: Season 1: Benched (Episode 20),,Chrome PC (Cadmium),0:21:19,0:21:19,AL (Albania)
Evis,10/21/2021 9:44,0:00:27,Autoplayed: user action: None; ,How to Get Away with Murder: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:00,0:00:00,AL (Albania)
Evis,10/20/2021 15:18,0:21:25,,Modern Family: Season 1: Game Changer (Episode 19),,Chrome PC (Cadmium),0:21:29,0:21:29,AL (Albania)
Evis,10/17/2021 18:53,0:00:01,Autoplayed: user action: None; ,Mythomaniac: Season 1: Episode 1,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,0:00:01,0:00:01,AL (Albania)
Evis,10/17/2021 18:49,0:00:29,Autoplayed: user action: None; ,The Good Doctor: The Good Doctor: Season 1_hook_01_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,0:00:29,0:00:29,AL (Albania)
Evis,10/14/2021 11:45,0:00:02,,Modern Family: Season 1: Game Changer (Episode 19),,Chrome PC (Cadmium),0:00:04,Not latest view,AL (Albania)
Evis,10/14/2021 11:37,0:08:19,,Modern Family: Season 1: Starry Night (Episode 18),,Chrome PC (Cadmium),0:21:13,0:21:13,AL (Albania)
Evis,10/14/2021 11:36,0:00:30,Autoplayed: user action: None; ,Season 1 Main Character Intro Clip: Pretty Smart,HOOK,Chrome PC (Cadmium),0:00:00,0:00:00,AL (Albania)
Evis,10/13/2021 18:50,0:03:19,,Modern Family: Season 1: Starry Night (Episode 18),,Chrome PC (Cadmium),0:12:54,Not latest view,AL (Albania)
Evis,10/13/2021 13:34,0:09:34,,Modern Family: Season 1: Starry Night (Episode 18),,Chrome PC (Cadmium),0:09:35,Not latest view,AL (Albania)
Evis,10/13/2021 13:32,0:01:02,,Modern Family: Season 1: Truth Be Told (Episode 17),,Chrome PC (Cadmium),0:21:36,0:21:36,AL (Albania)
Evis,10/13/2021 11:16,0:21:06,,Modern Family: Season 1: Truth Be Told (Episode 17),,Chrome PC (Cadmium),0:21:06,Not latest view,AL (Albania)
Evis,10/13/2021 11:15,0:00:08,,Modern Family: Season 1: Fears (Episode 16),,Chrome PC (Cadmium),0:14:02,0:14:02,AL (Albania)
Evis,10/13/2021 11:15,0:00:11,Autoplayed: user action: None; ,Season 1: Main Character Intro Clip: La Venganza de las Juanas,HOOK,Chrome PC (Cadmium),0:00:25,0:00:25,AL (Albania)
Evis,10/13/2021 11:15,0:00:18,Autoplayed: user action: None; ,Season 1: Main Character Intro Clip: La Venganza de las Juanas,HOOK,Chrome PC (Cadmium),0:00:18,Not latest view,AL (Albania)
Evis,10/11/2021 13:15,0:19:23,,Modern Family: Season 1: Fears (Episode 16),,Chrome PC (Cadmium),0:20:30,Not latest view,AL (Albania)
Evis,10/11/2021 12:49,0:19:50,,Modern Family: Season 1: My Funky Valentine (Episode 15),,Chrome PC (Cadmium),0:21:32,0:21:32,AL (Albania)
Evis,10/11/2021 12:27,0:21:32,,Modern Family: Season 1: Moon Landing (Episode 14),,Chrome PC (Cadmium),0:21:34,0:21:34,AL (Albania)
Evis,10/11/2021 12:19,0:08:14,,Modern Family: Season 1: Fifteen Percent (Episode 13),,Chrome PC (Cadmium),0:21:36,0:21:36,AL (Albania)
Evis,10/9/2021 17:56,0:12:44,,Modern Family: Season 1: Fifteen Percent (Episode 13),,Chrome PC (Cadmium),0:12:45,Not latest view,AL (Albania)
Evis,10/9/2021 17:36,0:20:13,,Modern Family: Season 1: Not in My House (Episode 12),,Chrome PC (Cadmium),0:21:15,0:21:15,AL (Albania)
Evis,10/9/2021 17:36,0:00:06,Autoplayed: user action: None; ,Act 2 Conflict Clip 2: On My Block: Season 4,HOOK,Chrome PC (Cadmium),0:00:06,0:00:06,AL (Albania)
Evis,10/9/2021 11:54,0:21:33,,Modern Family: Season 1: Up All Night (Episode 11),,Chrome PC (Cadmium),0:21:34,0:21:34,AL (Albania)
Evis,10/9/2021 11:23,0:21:30,,Modern Family: Season 1: Undeck the Halls (Episode 10),,Chrome PC (Cadmium),0:21:34,0:21:34,AL (Albania)
Evis,10/9/2021 9:51,0:00:02,,Modern Family: Season 1: Undeck the Halls (Episode 10),,Chrome PC (Cadmium),0:00:04,Not latest view,AL (Albania)
Evis,10/9/2021 9:28,0:20:41,,Modern Family: Season 1: Fizbo (Episode 9),,Chrome PC (Cadmium),0:20:46,0:20:46,AL (Albania)
Evis,10/9/2021 7:03,0:00:03,Autoplayed: user action: None; ,Modern Family: Season 1: Fizbo (Episode 9),,Chrome PC (Cadmium),0:00:04,Not latest view,AL (Albania)
Evis,10/9/2021 6:46,0:16:39,,Modern Family: Season 1: Great Expectations (Episode 8),,Chrome PC (Cadmium),0:21:25,0:21:25,AL (Albania)
Evis,10/9/2021 6:45,0:00:35,,Modern Family: Season 1: En Garde (Episode 7),,Chrome PC (Cadmium),0:20:16,0:20:16,AL (Albania)
Evis,10/9/2021 6:45,0:00:04,Autoplayed: user action: None; ,Modern Family: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:04,Not latest view,AL (Albania)
Evis,10/9/2021 6:45,0:00:10,Autoplayed: user action: None; ,You: Season 1 (Trailer),TRAILER,Chrome PC (Cadmium),0:00:10,0:00:10,AL (Albania)
Evis,10/8/2021 13:25,0:16:17,,Modern Family: Season 1: En Garde (Episode 7),,Chrome PC (Cadmium),0:20:03,Not latest view,AL (Albania)
Evis,10/8/2021 13:02,0:19:13,,Modern Family: Season 1: Run for Your Wife (Episode 6),,Chrome PC (Cadmium),0:20:43,0:20:43,AL (Albania)
Evis,10/8/2021 12:31,0:20:53,,Modern Family: Season 1: Coal Digger (Episode 5),,Chrome PC (Cadmium),0:20:54,0:20:54,AL (Albania)
Evis,10/8/2021 11:57,0:21:32,,Modern Family: Season 1: The Incident (Episode 4),,Chrome PC (Cadmium),0:21:33,0:21:33,AL (Albania)
Evis,10/8/2021 11:41,0:15:28,,Modern Family: Season 1: Come Fly with Me (Episode 3),,Chrome PC (Cadmium),0:21:07,0:21:07,AL (Albania)
Evis,10/8/2021 11:33,0:05:37,,Modern Family: Season 1: Come Fly with Me (Episode 3),,Chrome PC (Cadmium),0:05:39,Not latest view,AL (Albania)
Evis,10/8/2021 11:12,0:20:21,,Modern Family: Season 1: The Bicycle Thief (Episode 2),,Chrome PC (Cadmium),0:21:31,0:21:31,AL (Albania)
Evis,10/8/2021 11:11,0:00:45,Autoplayed: user action: None; ,Modern Family: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:45,Not latest view,AL (Albania)
Evis,10/8/2021 11:11,0:00:07,Autoplayed: user action: None; ,Prison Break: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:07,0:00:07,AL (Albania)
Evis,10/7/2021 20:52,0:51:03,,Squid Game: Season 1: One Lucky Day (Episode 9),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,0:51:08,0:51:08,AL (Albania)
Evis,10/7/2021 19:46,0:28:12,Autoplayed: user action: User_Interaction; ,Squid Game: Season 1: Front Man (Episode 8),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,0:28:07,0:28:07,AL (Albania)
Evis,10/7/2021 18:51,0:53:40,Autoplayed: user action: User_Interaction; ,Squid Game: Season 1: VIPS (Episode 7),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,0:53:40,0:53:40,AL (Albania)
Evis,10/6/2021 20:52,0:57:12,,Squid Game: Season 1: Gganbu (Episode 6),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,0:57:17,0:57:17,AL (Albania)
Evis,10/6/2021 19:28,0:47:08,Autoplayed: user action: User_Interaction; ,Squid Game: Season 1: A Fair World (Episode 5),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,0:47:13,0:47:13,AL (Albania)
Evis,10/6/2021 18:35,0:51:27,Autoplayed: user action: User_Interaction; ,Squid Game: Season 1: Stick to the Team (Episode 4),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,0:50:33,0:50:33,AL (Albania)
Evis,10/4/2021 20:22,0:00:14,Autoplayed: user action: None; ,Squid Game: Season 1: Stick to the Team (Episode 4),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,0:00:19,Not latest view,AL (Albania)
Evis,10/4/2021 19:25,0:49:46,Autoplayed: user action: User_Interaction; ,Squid Game: Season 1: The Man with the Umbrella (Episode 3),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,0:49:51,0:49:51,AL (Albania)
Evis,10/4/2021 18:53,0:30:49,,Squid Game: Season 1: Hell (Episode 2),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,0:58:03,0:58:03,AL (Albania)
Evis,10/4/2021 18:52,0:00:07,Autoplayed: user action: User_Interaction; ,Squid Game: Season 1: The Man with the Umbrella (Episode 3),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,0:28:48,Not latest view,AL (Albania)
Evis,10/4/2021 18:51,0:00:50,Autoplayed: user action: None; ,Love 101: Season 2 (Teaser 2),TEASER_TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,0:00:50,0:00:50,AL (Albania)
Evis,10/3/2021 21:19,0:28:39,,Squid Game: Season 1: The Man with the Umbrella (Episode 3),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,0:28:44,Not latest view,AL (Albania)
Evis,10/3/2021 20:13,0:57:58,Autoplayed: user action: User_Interaction; ,Squid Game: Season 1: Hell (Episode 2),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,0:58:03,Not latest view,AL (Albania)
Evis,10/3/2021 19:48,0:24:22,Autoplayed: user action: User_Interaction; ,"Squid Game: Season 1: Red Light, Green Light (Episode 1)",,LG 2019 RTK K5Lp Standard UHD TV Smart TV,0:55:19,0:55:19,AL (Albania)
Evis,9/28/2021 11:06,0:43:27,,He's All That,,Chrome PC (Cadmium),1:22:47,1:22:47,AL (Albania)
Evis,9/28/2021 11:05,0:00:33,Autoplayed: user action: None; ,Superstore: Season 1_hook_01_16x9,HOOK,Chrome PC (Cadmium),0:00:00,Not latest view,AL (Albania)
Evis,9/27/2021 12:54,0:37:41,,He's All That,,Chrome PC (Cadmium),0:39:20,Not latest view,AL (Albania)
Evis,9/27/2021 12:03,0:01:39,,He's All That,,Chrome PC (Cadmium),0:01:39,Not latest view,AL (Albania)
Evis,9/27/2021 12:02,0:00:31,Autoplayed: user action: None; ,Cliffhanger Clip: He's All That,HOOK,Chrome PC (Cadmium),0:00:31,0:00:31,AL (Albania)
Evis,9/27/2021 12:01,0:00:04,Autoplayed: user action: None; ,Season 1 Plot Clip: Squid Game,HOOK,Chrome PC (Cadmium),0:00:04,0:00:04,AL (Albania)
Evis,9/27/2021 11:59,0:00:05,Autoplayed: user action: None; ,For Life: For Life: Season 1_hook_01_16x9,HOOK,Chrome PC (Cadmium),0:00:05,0:00:05,AL (Albania)
Evis,9/27/2021 11:58,0:00:49,Autoplayed: user action: None; ,Season 1 Plot Clip: Squid Game,HOOK,Chrome PC (Cadmium),0:00:49,Not latest view,AL (Albania)
Evis,9/18/2021 11:49,0:01:02,Autoplayed: user action: None; ,Inside Job_hook_04_16x9,HOOK,Chrome PC (Cadmium),0:01:03,0:01:03,AL (Albania)
Evis,9/18/2021 11:49,0:00:08,Autoplayed: user action: None; ,Trailer: The Trial of the Chicago 7,TRAILER,Chrome PC (Cadmium),0:00:08,0:00:08,AL (Albania)
Evis,9/18/2021 11:47,0:00:17,Autoplayed: user action: None; ,The Holiday_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:17,Not latest view,AL (Albania)
Evis,9/18/2021 11:34,0:00:10,Autoplayed: user action: None; ,Plot Clip: Clickbait,HOOK,Chrome PC (Cadmium),0:00:10,0:00:10,AL (Albania)
Evis,9/18/2021 11:33,0:00:15,Autoplayed: user action: None; ,Genre Specific Moment Clip: Sex Education: Season 3,HOOK,Chrome PC (Cadmium),0:00:15,0:00:15,AL (Albania)
Evis,9/10/2021 18:18,0:00:33,Autoplayed: user action: None; ,Season 1 Teaser: The Chair,TEASER_TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,0:00:33,0:00:33,AL (Albania)
Evis,9/10/2021 18:17,0:00:02,Autoplayed: user action: None; ,Emily in Paris: Season 1: Emily in Paris (Episode 1),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,0:00:02,0:00:02,AL (Albania)
Evis,9/8/2021 16:39,0:00:07,Autoplayed: user action: None; ,How I Met Your Mother: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:07,0:00:07,AL (Albania)
Evis,9/8/2021 16:26,0:00:09,Autoplayed: user action: None; ,The Talented Mr. Ripley_hook_02_16x9,HOOK,Chrome PC (Cadmium),0:00:09,0:00:09,AL (Albania)
Evis,9/8/2021 16:26,0:00:04,Autoplayed: user action: None; ,Midway_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:04,0:00:04,AL (Albania)
Evis,9/8/2021 16:25,0:00:04,,Kill Me If You Dare,,Chrome PC (Cadmium),0:00:04,0:00:04,AL (Albania)
